timestamp,window_id,fault_type,date,duration,rps,replica_idx,label_trace,anomaly_node_ids,source_file
1690600584339000,72_71,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600590668000,72_72,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600595672000,72_73,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600600680000,72_74,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600621592000,72_75,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600629696000,72_76,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600634697000,72_77,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600639705000,72_78,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600644713000,72_79,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600649718000,72_80,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600668549000,72_81,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600684901000,72_82,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690600709633000,72_83,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600714636000,72_84,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600719637000,72_85,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600734075000,72_86,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600739076000,72_87,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600744080000,72_88,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600754621000,72_89,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600759622000,72_90,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600764624000,72_91,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600769627000,72_92,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600774633000,72_93,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600779642000,72_94,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600784643000,72_95,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600789650000,72_96,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600794651000,72_97,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600799655000,72_98,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600804661000,72_99,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600809671000,72_100,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600814686000,72_101,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600819694000,72_102,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600824708000,72_103,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600829718000,72_104,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600834756000,72_105,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600839760000,72_106,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600844762000,72_107,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600849768000,72_108,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600854781000,72_109,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600859782000,72_110,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600864783000,72_111,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600869789000,72_112,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600874807000,72_113,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600879823000,72_114,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600884830000,72_115,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600889832000,72_116,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600894858000,72_117,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600899866000,72_118,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600904870000,72_119,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600909872000,72_120,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600914878000,72_121,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600919882000,72_122,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600924898000,72_123,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600936948000,72_124,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600941954000,72_125,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600947039000,72_126,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690600952055000,72_127,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690601016657000,72_128,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601021668000,72_129,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601026803000,72_130,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601065841000,72_131,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601098680000,72_132,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601103721000,72_133,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601135603000,72_134,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601140607000,72_135,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601172372000,72_136,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601177373000,72_137,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601182381000,72_138,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601187382000,72_139,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601205404000,72_140,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601210406000,72_141,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601221297000,72_142,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601226302000,72_143,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601241989000,72_144,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601247007000,72_145,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601276885000,72_146,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601291279000,72_147,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601323778000,72_148,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601358721000,72_149,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601363722000,72_150,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601368723000,72_151,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601373724000,72_152,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601391664000,72_153,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601408061000,72_154,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601413062000,72_155,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601418073000,72_156,cpu,july28,,800,0,0,[],cpu_july28_800_0_graph_2.csv
1690601478176000,72_157,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690601483283000,72_158,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690601488397000,72_159,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690601532817000,72_160,cpu,july28,,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july28_800_0_graph_2.csv
1690683953125000,83_0,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690683958145000,83_1,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690683963159000,83_2,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690683968194000,83_3,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690683973227000,83_4,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690683978236000,83_5,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690683983296000,83_6,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690683988315000,83_7,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690683993342000,83_8,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690683998432000,83_9,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684003437000,83_10,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684008458000,83_11,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684013472000,83_12,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684018478000,83_13,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684023490000,83_14,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684028531000,83_15,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684033558000,83_16,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684038566000,83_17,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684043570000,83_18,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684048576000,83_19,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684053640000,83_20,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684058718000,83_21,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684063747000,83_22,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684068752000,83_23,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684073770000,83_24,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684078798000,83_25,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684083809000,83_26,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684088818000,83_27,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684093821000,83_28,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684098844000,83_29,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684103848000,83_30,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684108849000,83_31,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684113889000,83_32,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684118890000,83_33,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684123892000,83_34,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684128894000,83_35,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684133905000,83_36,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684138924000,83_37,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684143932000,83_38,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684148943000,83_39,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684153959000,83_40,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684158968000,83_41,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684163971000,83_42,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684168978000,83_43,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684174041000,83_44,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684179046000,83_45,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684184066000,83_46,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684189070000,83_47,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684194073000,83_48,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684199104000,83_49,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684204107000,83_50,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684209130000,83_51,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684214159000,83_52,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684219160000,83_53,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684224170000,83_54,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684229194000,83_55,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684234197000,83_56,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684239214000,83_57,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684244239000,83_58,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684249255000,83_59,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684254258000,83_60,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684259260000,83_61,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684264265000,83_62,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684269268000,83_63,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684274272000,83_64,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684279276000,83_65,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684284277000,83_66,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684289278000,83_67,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684294286000,83_68,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684299287000,83_69,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684309076000,83_70,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684314079000,83_71,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684319086000,83_72,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684329467000,83_73,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684334468000,83_74,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684339481000,83_75,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684344483000,83_76,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684349484000,83_77,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684354489000,83_78,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684359492000,83_79,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684386760000,83_80,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684395098000,83_81,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684421492000,83_82,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684426495000,83_83,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684431497000,83_84,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684436502000,83_85,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684441506000,83_86,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684446515000,83_87,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684451516000,83_88,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684460514000,83_89,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684465524000,83_90,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684479041000,83_91,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684487120000,83_92,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684499498000,83_93,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684504500000,83_94,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684509503000,83_95,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684514507000,83_96,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684519508000,83_97,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684524513000,83_98,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684554826000,83_99,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684559829000,83_100,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684564830000,83_101,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684569831000,83_102,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684574837000,83_103,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684587442000,83_104,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684592447000,83_105,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684597449000,83_106,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684602456000,83_107,cpu,july29,25min,800,0,0,[],cpu_july29_25min_800_0_graph_2.csv
1690684607458000,83_108,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684612461000,83_109,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684617463000,83_110,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684622466000,83_111,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684627471000,83_112,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684632480000,83_113,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684637519000,83_114,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684642529000,83_115,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684647543000,83_116,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684652547000,83_117,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684657549000,83_118,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684662568000,83_119,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684667570000,83_120,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684672576000,83_121,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684677584000,83_122,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684682587000,83_123,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684687591000,83_124,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684692600000,83_125,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684697708000,83_126,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684702710000,83_127,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684728598000,83_128,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684733606000,83_129,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684738617000,83_130,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684743632000,83_131,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684748635000,83_132,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684753636000,83_133,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684758660000,83_134,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684763661000,83_135,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684768664000,83_136,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684773678000,83_137,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684778680000,83_138,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
1690684783684000,83_139,cpu,july29,25min,800,0,1,"[""nginx-web-server"", ""nginx-thrift"", ""home-timeline-service""]",cpu_july29_25min_800_0_graph_2.csv
